WaterbodyID,Length,Maturity
00156TUTR,378,1
00156TUTR,475,0
00156TUTR,454,1
00156TUTR,450,0
00156TUTR,450,1
00156TUTR,450,0
00156TUTR,450,0
00156TUTR,444,0
00156TUTR,443,1
00156TUTR,440,1
00156TUTR,440,0
00156TUTR,440,0
00156TUTR,435,0
00156TUTR,432,0
00156TUTR,430,0
00156TUTR,430,0
00156TUTR,430,1
00156TUTR,420,1
00156TUTR,418,1
00156TUTR,418,1
00156TUTR,414,1
00156TUTR,412,0
00156TUTR,410,1
00156TUTR,410,1
00156TUTR,410,0
00156TUTR,409,1
00156TUTR,406,1
00156TUTR,404,0
00156TUTR,403,1
00156TUTR,402,0
00156TUTR,401,1
00156TUTR,400,0
00156TUTR,400,0
00156TUTR,400,0
00156TUTR,397,1
00156TUTR,395,0
00156TUTR,391,0
00156TUTR,391,1
00156TUTR,391,1
00156TUTR,390,0
00156TUTR,390,0
00156TUTR,390,1
00156TUTR,390,0
00156TUTR,390,0
00156TUTR,389,0
00156TUTR,385,0
00156TUTR,385,1
00156TUTR,385,0
00156TUTR,385,0
00156TUTR,384,0
00156TUTR,381,0
00156TUTR,380,1
00156TUTR,380,0
00156TUTR,380,1
00156TUTR,376,0
00156TUTR,370,0
00156TUTR,370,0
00156TUTR,368,0
00156TUTR,325,0
00156TUTR,277,0
00156TUTR,410,0
00156TUTR,387,1
00051TUTR,452,1
00051TUTR,450,1
00051TUTR,448,1
00051TUTR,442,1
00051TUTR,430,1
00051TUTR,436,1
00051TUTR,440,0
00051TUTR,442,1
00051TUTR,437,0
00051TUTR,410,0
00051TUTR,504,0
00051TUTR,387,0
00051TUTR,399,1
00051TUTR,370,0
00051TUTR,369,0
00051TUTR,345,0
00051TUTR,341,0
00051TUTR,324,0
00051TUTR,280,0
00051TUTR,256,0
00051TUTR,180,0
00051TUTR,470,1
00051TUTR,421,1
00051TUTR,253,0
00051TUTR,233,0
00051TUTR,462,1
00051TUTR,461,1
00051TUTR,515,1
00051TUTR,455,0
00051TUTR,454,1
00051TUTR,429,1
00051TUTR,424,0
00051TUTR,488,1
00051TUTR,575,1
00051TUTR,290,0
00051TUTR,884,0
00051TUTR,350,0
00051TUTR,442,1
00051TUTR,430,1
00051TUTR,393,0
00051TUTR,436,1
00051TUTR,432,0
00051TUTR,429,0
00051TUTR,404,0
00051TUTR,142,0
00051TUTR,295,0
00051TUTR,130,0
00051TUTR,392,0
00051TUTR,347,0
00051TUTR,360,0
00051TUTR,376,0
00051TUTR,382,0
00051TUTR,314,0
00051TUTR,428,0
00051TUTR,298,0
00051TUTR,294,0
00051TUTR,284,0
00051TUTR,185,0
00051TUTR,132,0
00051TUTR,390,1
00051TUTR,309,0
00051TUTR,176,0
00051TUTR,219,0
00051TUTR,225,0
00051TUTR,248,0
00051TUTR,250,0
00051TUTR,255,0
00051TUTR,263,0
00051TUTR,274,0
00051TUTR,181,0
00051TUTR,182,0
00051TUTR,187,0
00051TUTR,214,0
00051TUTR,220,0
00051TUTR,138,0
00051TUTR,264,0
00051TUTR,279,0
00051TUTR,299,0
00051TUTR,300,0
00051TUTR,304,0
00051TUTR,323,0
00051TUTR,419,0
00051TUTR,223,0
00051TUTR,455,0
00051TUTR,460,0
00051TUTR,461,1
00051TUTR,469,0
00051TUTR,398,0
00051TUTR,490,0
00051TUTR,495,1
00051TUTR,470,1
00051TUTR,452,1
00051TUTR,394,0
00051TUTR,432,1
00051TUTR,482,1
01828FRAN,785,0
01828FRAN,585,0
01828FRAN,545,0
01828FRAN,535,0
01828FRAN,455,0
01828FRAN,420,0
01828FRAN,410,0
01828FRAN,405,0
01828FRAN,395,0
01828FRAN,393,0
01828FRAN,560,0
01828FRAN,710,0
01828FRAN,881,1
01828FRAN,790,1
01828FRAN,650,1
01828FRAN,649,0
01828FRAN,571,0
01828FRAN,560,0
01828FRAN,546,0
01828FRAN,490,0
01828FRAN,432,0
01828FRAN,407,0
01828FRAN,398,0
01828FRAN,382,0
01828FRAN,379,0
01828FRAN,365,0
01828FRAN,360,0
01828FRAN,345,0
01828FRAN,338,0
01828FRAN,332,0
01828FRAN,322,0
01828FRAN,320,0
01828FRAN,291,0
01828FRAN,360,0
01828FRAN,325,0
01828FRAN,237,0
01828FRAN,364,0
01828FRAN,263,0
01828FRAN,253,0
01828FRAN,301,0
01828FRAN,362,0
01828FRAN,580,0
01828FRAN,288,0
01828FRAN,402,0
00354LRAN,300,0
00354LRAN,340,1
00354LRAN,370,1
00354LRAN,380,1
00354LRAN,370,1
00354LRAN,355,1
00354LRAN,380,1
00354LRAN,340,0
00354LRAN,390,1
00354LRAN,395,1
00354LRAN,405,1
00354LRAN,340,1
00354LRAN,345,1
00354LRAN,375,1
00354LRAN,410,1
00354LRAN,380,1
00354LRAN,395,1
00354LRAN,365,1
00354LRAN,390,1
00354LRAN,350,1
00354LRAN,225,0
00354LRAN,230,0
00354LRAN,305,0
00354LRAN,250,0
00354LRAN,280,0
00354LRAN,305,1
00354LRAN,365,1
00354LRAN,260,0
00354LRAN,350,1
00354LRAN,360,1
00354LRAN,356,1
00354LRAN,325,1
00354LRAN,370,1
00354LRAN,360,1
00354LRAN,390,1
00354LRAN,320,0
00354LRAN,330,0
00354LRAN,355,0
00354LRAN,360,1
00354LRAN,285,0
00285FOXR,925,1
00285FOXR,850,1
00285FOXR,790,1
00285FOXR,765,1
00285FOXR,750,1
00285FOXR,686,1
00285FOXR,670,1
00285FOXR,655,1
00285FOXR,640,1
00285FOXR,630,1
00285FOXR,630,0
00285FOXR,630,1
00285FOXR,627,1
00285FOXR,620,0
00285FOXR,620,1
00285FOXR,615,1
00285FOXR,612,1
00285FOXR,600,1
00285FOXR,598,1
00285FOXR,590,0
00285FOXR,590,1
00285FOXR,590,1
00285FOXR,590,1
00285FOXR,585,1
00285FOXR,580,0
00285FOXR,575,0
00285FOXR,575,0
00285FOXR,575,1
00285FOXR,572,0
00285FOXR,572,1
00285FOXR,570,1
00285FOXR,560,1
00285FOXR,555,0
00285FOXR,550,0
00285FOXR,550,1
00285FOXR,549,1
00285FOXR,545,0
00285FOXR,540,1
00285FOXR,540,0
00285FOXR,540,1
00285FOXR,537,1
00285FOXR,537,0
00285FOXR,530,0
00285FOXR,515,0
00285FOXR,513,1
00285FOXR,500,0
00285FOXR,498,0
00285FOXR,497,0
00285FOXR,495,1
00285FOXR,490,0
00285FOXR,487,0
00285FOXR,484,0
00285FOXR,483,0
00285FOXR,480,0
00285FOXR,480,0
00285FOXR,480,0
00285FOXR,480,0
00285FOXR,475,0
00285FOXR,475,0
00285FOXR,471,0
00285FOXR,470,0
00285FOXR,466,0
00285FOXR,465,0
00285FOXR,463,0
00285FOXR,460,0
00285FOXR,451,0
00285FOXR,445,0
00285FOXR,441,0
00285FOXR,440,0
00285FOXR,434,0
00285FOXR,430,0
00285FOXR,426,0
00285FOXR,420,0
00285FOXR,400,0
00285FOXR,392,0
00285FOXR,390,0
00285FOXR,380,0
00285FOXR,350,0
00285FOXR,333,0
00285FOXR,330,0
00285FOXR,305,0
01006STUL,936,1
01006STUL,929,1
01006STUL,918,1
01006STUL,913,1
01006STUL,910,1
01006STUL,905,1
01006STUL,902,1
01006STUL,876,1
01006STUL,875,1
01006STUL,837,1
01006STUL,835,1
01006STUL,835,1
01006STUL,830,1
01006STUL,815,0
01006STUL,810,1
01006STUL,805,1
01006STUL,792,1
01006STUL,785,1
01006STUL,774,1
01006STUL,768,0
01006STUL,760,1
01006STUL,748,1
01006STUL,740,1
01006STUL,736,1
01006STUL,733,1
01006STUL,730,1
01006STUL,713,1
01006STUL,695,0
01006STUL,691,1
01006STUL,690,0
01006STUL,680,1
01006STUL,666,1
01006STUL,665,0
01006STUL,665,1
01006STUL,660,1
01006STUL,660,1
01006STUL,654,0
01006STUL,648,0
01006STUL,632,1
01006STUL,620,1
01006STUL,608,1
01006STUL,605,0
01006STUL,602,1
01006STUL,587,0
01006STUL,585,1
01006STUL,580,0
01006STUL,578,0
01006STUL,573,0
01006STUL,565,0
01006STUL,545,1
01006STUL,543,0
01006STUL,540,1
01006STUL,539,0
01006STUL,538,0
01006STUL,532,1
01006STUL,530,1
01006STUL,530,0
01006STUL,525,0
01006STUL,522,0
01006STUL,522,0
01006STUL,520,0
01006STUL,520,0
01006STUL,519,0
01006STUL,510,1
01006STUL,505,0
01006STUL,502,0
01006STUL,490,0
01006STUL,480,0
01006STUL,479,0
01006STUL,473,0
01006STUL,469,1
01006STUL,468,0
01006STUL,466,0
01006STUL,461,1
01006STUL,457,0
01006STUL,455,0
01006STUL,449,0
01006STUL,449,1
01006STUL,445,0
01006STUL,436,0
01006STUL,428,1
01006STUL,416,0
01006STUL,414,0
01006STUL,401,0
01006STUL,394,1
01006STUL,388,1
01006STUL,385,0
01006STUL,382,0
01006STUL,380,0
01006STUL,378,0
01006STUL,375,0
01006STUL,373,1
01006STUL,370,0
01006STUL,369,0
01006STUL,336,0
01006STUL,330,0
01006STUL,327,0
01006STUL,325,0
01006STUL,315,0
01006STUL,311,0
01006STUL,310,0
01006STUL,308,0
01006STUL,291,0
01006STUL,283,0
01006STUL,280,0
01006STUL,279,0
01006STUL,185,0
01386NATR,845,1
01386NATR,833,1
01386NATR,830,1
01386NATR,820,1
01386NATR,819,1
01386NATR,815,1
01386NATR,810,1
01386NATR,805,1
01386NATR,804,1
01386NATR,800,1
01386NATR,788,1
01386NATR,785,1
01386NATR,778,1
01386NATR,776,1
01386NATR,771,1
01386NATR,768,1
01386NATR,768,1
01386NATR,760,1
01386NATR,757,1
01386NATR,751,1
01386NATR,750,1
01386NATR,745,1
01386NATR,743,1
01386NATR,738,1
01386NATR,737,1
01386NATR,735,1
01386NATR,733,1
01386NATR,730,1
01386NATR,725,1
01386NATR,720,1
01386NATR,720,1
01386NATR,719,1
01386NATR,713,1
01386NATR,712,1
01386NATR,708,1
01386NATR,700,1
01386NATR,696,1
01386NATR,689,1
01386NATR,688,1
01386NATR,680,1
01386NATR,673,1
01386NATR,664,1
01386NATR,663,1
01386NATR,662,1
01386NATR,660,1
01386NATR,658,1
01386NATR,655,0
01386NATR,650,1
01386NATR,650,1
01386NATR,647,0
01386NATR,640,1
01386NATR,640,1
01386NATR,630,0
01386NATR,621,1
01386NATR,615,1
01386NATR,614,1
01386NATR,611,1
01386NATR,608,0
01386NATR,607,1
01386NATR,600,1
01386NATR,590,1
01386NATR,588,0
01386NATR,587,1
01386NATR,585,1
01386NATR,585,1
01386NATR,580,0
01386NATR,575,0
01386NATR,565,1
01386NATR,560,1
01386NATR,560,0
01386NATR,558,1
01386NATR,555,0
01386NATR,554,1
01386NATR,550,1
01386NATR,548,0
01386NATR,545,1
01386NATR,545,1
01386NATR,537,0
01386NATR,523,1
01386NATR,522,0
01386NATR,520,1
01386NATR,520,1
01386NATR,520,1
01386NATR,509,1
01386NATR,506,1
01386NATR,501,0
01386NATR,498,0
01386NATR,493,1
01386NATR,493,1
01386NATR,487,0
01386NATR,485,0
01386NATR,481,0
01386NATR,475,0
01386NATR,468,1
01386NATR,467,0
01386NATR,465,1
01386NATR,465,0
01386NATR,461,0
01386NATR,455,0
01386NATR,453,0
01386NATR,450,0
01386NATR,449,0
01386NATR,447,0
01386NATR,445,0
01386NATR,445,0
01386NATR,440,0
01386NATR,439,0
01386NATR,434,1
01386NATR,425,1
01386NATR,422,0
01386NATR,414,0
01386NATR,412,0
01386NATR,401,0
01386NATR,400,0
01386NATR,399,1
01386NATR,390,0
01386NATR,385,1
01386NATR,380,0
01386NATR,372,1
01386NATR,370,1
01386NATR,366,0
01386NATR,362,0
01386NATR,345,0
01386NATR,345,1
01386NATR,334,0
01386NATR,332,0
01386NATR,325,0
01386NATR,315,0
00802UFRA,548,1
00802UFRA,498,0
00802UFRA,495,1
00802UFRA,480,0
00802UFRA,480,0
00802UFRA,478,0
00802UFRA,475,1
00802UFRA,465,0
00802UFRA,464,0
00802UFRA,449,1
00802UFRA,448,0
00802UFRA,442,0
00802UFRA,433,0
00802UFRA,418,0
00802UFRA,378,0
00802UFRA,232,0
00802UFRA,752,1
00802UFRA,730,1
00802UFRA,631,1
00802UFRA,595,1
00802UFRA,540,1
00802UFRA,517,1
00802UFRA,502,1
00802UFRA,501,1
00802UFRA,499,1
00802UFRA,491,1
00802UFRA,474,1
00802UFRA,473,1
00802UFRA,470,1
00802UFRA,466,1
00802UFRA,466,1
00802UFRA,465,1
00802UFRA,464,1
00802UFRA,463,1
00802UFRA,463,1
00802UFRA,462,1
00802UFRA,458,1
00802UFRA,456,0
00802UFRA,450,1
00802UFRA,444,1
00802UFRA,437,0
00802UFRA,436,1
00802UFRA,433,0
00802UFRA,431,1
00802UFRA,425,1
00802UFRA,418,0
00802UFRA,417,0
00802UFRA,405,0
00802UFRA,403,0
00802UFRA,389,0
00802UFRA,378,0
00802UFRA,342,0
00802UFRA,335,0
00802UFRA,327,0
00802UFRA,430,0
00802UFRA,479,1
00802UFRA,442,0
00802UFRA,442,0
00802UFRA,343,0
